date,day_of_week,weather,water_temp_raw,water_temp_avg,wave_height_raw,wave_height_m,next_day_status,spot,angler,species_raw,species,count,size_min_cm,size_max_cm,tackle,bait,detail_url
2025-05-04,木,晴れ,18.2度〜19.1度,18.65,1.5mウネリ有り,1.5,明日も出船します☆,アシカのチョボ,5f184709,石鯛1匹49cm,石鯛,1.0,49.0,49.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/5%e6%9c%884%e6%97%a5%e6%9c%a8%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-05-04,木,晴れ,18.2度〜19.1度,18.65,1.5mウネリ有り,1.5,明日も出船します☆,アシカ,ba9564d0,グレ17匹29cm〜37cm,グレ,17.0,29.0,37.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/5%e6%9c%884%e6%97%a5%e6%9c%a8%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-05-04,木,晴れ,18.2度〜19.1度,18.65,1.5mウネリ有り,1.5,明日も出船します☆,沖の長島,2dd755e8,グレ4匹32cm〜38cm,グレ,4.0,32.0,38.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/5%e6%9c%884%e6%97%a5%e6%9c%a8%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-05-04,木,晴れ,18.2度〜19.1度,18.65,1.5mウネリ有り,1.5,明日も出船します☆,コレバイ,800ec890,グレ3匹30cm〜34cm,グレ,3.0,30.0,34.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/5%e6%9c%884%e6%97%a5%e6%9c%a8%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-05-03,水,晴れ,18.2度,18.2,1.5mウネリ有り,1.5,明日も出船します☆,カナトコ,bf598445,グレ9匹33cm〜43.5cm,グレ,9.0,33.0,43.5,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/5%e6%9c%883%e6%97%a5%e6%b0%b4%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-05-03,水,晴れ,18.2度,18.2,1.5mウネリ有り,1.5,明日も出船します☆,シオフキ,677fb54a,グレ4匹30cm〜37cm,グレ,4.0,30.0,37.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/5%e6%9c%883%e6%97%a5%e6%b0%b4%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-05-03,水,晴れ,18.2度,18.2,1.5mウネリ有り,1.5,明日も出船します☆,ジンヨモの壁,c8a9ec18,シブダイ1匹43cm,シブダイ,1.0,43.0,43.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/5%e6%9c%883%e6%97%a5%e6%b0%b4%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-05-03,水,晴れ,18.2度,18.2,1.5mウネリ有り,1.5,明日も出船します☆,沖のカンゴメ,438deac4,グレ5匹30cm〜36cm,グレ,5.0,30.0,36.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/5%e6%9c%883%e6%97%a5%e6%b0%b4%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-05-03,水,晴れ,18.2度,18.2,1.5mウネリ有り,1.5,明日も出船します☆,助八,38eff93a,グレ6匹28cm〜33cm,グレ,6.0,28.0,33.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/5%e6%9c%883%e6%97%a5%e6%b0%b4%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-05-03,水,晴れ,18.2度,18.2,1.5mウネリ有り,1.5,明日も出船します☆,赤島の三角,00540a26,グレ6匹31cm〜35cm,グレ,6.0,31.0,35.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/5%e6%9c%883%e6%97%a5%e6%b0%b4%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-05-02,火,晴れ,18.6度,18.6,1.5m,1.5,明日も出船します☆,アシカ,aa0c2aff,グレ5匹27cm〜32cm,グレ,5.0,27.0,32.0,フカセ,オキアミ,
2025-05-01,月,晴れ,18.3度,18.3,1.5m,1.5,明日も出船します☆,カナトコ,9da7e7f9,グレ11匹28cm〜35cm,グレ,11.0,28.0,35.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/5%e6%9c%881%e6%97%a5%e6%9c%88%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-05-01,月,晴れ,18.3度,18.3,1.5m,1.5,明日も出船します☆,双子の親,6bead5b5,グレ10匹27cm〜34cm,グレ,10.0,27.0,34.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/5%e6%9c%881%e6%97%a5%e6%9c%88%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-04-29,土,晴れ,18.4度,18.4,1.5m,1.5,明日は悪天候の為休船します。,シオフキ(元),23fcd282,アオリイカ1匹2.6kg,アオリイカ,1.0,,,ヤエン釣り,活きアジ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/4%e6%9c%8829%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-04-29,土,晴れ,18.4度,18.4,1.5m,1.5,明日は悪天候の為休船します。,双子の親,c30b4f74,グレ14匹30cm〜38cm,グレ,14.0,30.0,38.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/4%e6%9c%8829%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-04-29,土,晴れ,18.4度,18.4,1.5m,1.5,明日は悪天候の為休船します。,カナトコ,0b74d04c,グレ6匹28cm〜31cm,グレ,6.0,28.0,31.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/4%e6%9c%8829%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-04-28,金,晴れ,19度,19.0,1.5m,1.5,明日も出船します☆,アシカ,075ebc93,グレ10匹30cm〜40cm,グレ,10.0,30.0,40.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/4%e6%9c%8828%e6%97%a5%e9%87%91%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-04-28,金,晴れ,19度,19.0,1.5m,1.5,明日も出船します☆,双子の子,e5ed1525,グレ4匹32cm〜35cm,グレ,4.0,32.0,35.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/4%e6%9c%8828%e6%97%a5%e9%87%91%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-04-27,木,晴れ,18.4度,18.4,2mウネリ有り,2.0,明日も出船します☆,双子の親,e5ed1525,グレ5匹30cm〜36cm,グレ,5.0,30.0,36.0,フカセ,オキアミ,
2025-04-23,日,晴れ,19度,19.0,2mウネリ有り,2.0,明日も出船します☆,双子の親,00540a26,グレ7匹31cm〜41cm,グレ,7.0,31.0,41.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/4%e6%9c%8823%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-04-23,日,晴れ,19度,19.0,2mウネリ有り,2.0,明日も出船します☆,湾内磯,23fcd282,アオリイカ2匹700g〜1.3kg,アオリイカ,2.0,,,ヤエン釣り,活きアジ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/4%e6%9c%8823%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-04-22,土,晴れ,19.4度,19.4,2mウネリ有り,2.0,明日も出船します☆,コレバイ,7d8c3372,グレ4匹28cm〜32cm,グレ,4.0,28.0,32.0,フカセ,オキアミ,
2025-04-21,金,晴れ,19度,19.0,3mウネリ有り,3.0,明日も出船出来ますが沖磯は無理でしょう。,,,,,,,,,,
2025-04-20,木,晴れ,19度,19.0,1.5mウネリ有り気,1.5,明日も出船します☆,双子の子,44ebafd5,石鯛1匹48cm,石鯛,1.0,48.0,48.0,底物,ナガレコ(トコブシ),https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/4%e6%9c%8820%e6%97%a5%e6%9c%a8%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-04-20,木,晴れ,19度,19.0,1.5mウネリ有り気,1.5,明日も出船します☆,武八,57ea972b,グレ9匹28cm〜38cm,グレ,9.0,28.0,38.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/4%e6%9c%8820%e6%97%a5%e6%9c%a8%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-04-19,水,晴れ,19.1度,19.1,1.5mウネリ有り,1.5,明日も出船します☆,沖の赤島,e5ed1525,グレ2匹30cm〜34cm,グレ,2.0,30.0,34.0,フカセ,オキアミ,
2025-04-19,水,晴れ,19.1度,19.1,1.5mウネリ有り,1.5,明日も出船します☆,双子の親,bc3459f0,グレ2匹30cm〜32cm,グレ,2.0,30.0,32.0,フカセ,オキアミ,
2025-04-18,火,晴れ,19度,19.0,1.5m,1.5,明日も出船します☆,白崎,7703305d,石鯛1匹61.1cm,石鯛,1.0,61.1,61.1,底物,ウニ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/4%e6%9c%8818%e6%97%a5%e7%81%ab%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-04-18,火,晴れ,19度,19.0,1.5m,1.5,明日も出船します☆,サバの壁,2fb473e6,グレ3匹33cm〜36cm,グレ,3.0,33.0,36.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/4%e6%9c%8818%e6%97%a5%e7%81%ab%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-04-18,火,晴れ,19度,19.0,1.5m,1.5,明日も出船します☆,沖の長島,ff8bd047,グレ3匹30cm〜38cm,グレ,3.0,30.0,38.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/4%e6%9c%8818%e6%97%a5%e7%81%ab%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-04-18,火,晴れ,19度,19.0,1.5m,1.5,明日も出船します☆,アシカ,f30ea4c2,グレ3匹30cm〜40cm,グレ,3.0,30.0,40.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/4%e6%9c%8818%e6%97%a5%e7%81%ab%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-04-17,月,晴れ,18度,18.0,1.5m,1.5,明日も出船します☆,カナトコ,9da7e7f9,尾長グレ13匹29cm〜35cm,グレ,13.0,29.0,35.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/4%e6%9c%8817%e6%97%a5%e6%9c%88%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-04-17,月,晴れ,18度,18.0,1.5m,1.5,明日も出船します☆,双子の親,75025170,グレ16匹30cm〜37cm,グレ,16.0,30.0,37.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/4%e6%9c%8817%e6%97%a5%e6%9c%88%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-04-16,日,晴れ,18.4度,18.4,2.5mうねり有り,2.5,明日も出船します☆,ベンジョモ,23fcd282,アオリイカ1匹2.7kg,アオリイカ,1.0,,,ヤエン釣り,活きアジ,
2025-04-16,日,晴れ,18.4度,18.4,2.5mうねり有り,2.5,明日も出船します☆,サバの先端,c8a9ec18,尾長グレ2匹30cm〜38cm,グレ,2.0,30.0,38.0,フカセ,オキアミ,
2025-04-16,日,晴れ,18.4度,18.4,2.5mうねり有り,2.5,明日も出船します☆,サバの壁,001eb284,グレ7匹30cm〜36cm,グレ,7.0,30.0,36.0,フカセ,オキアミ,
2025-04-13,木,晴れ,18.2度,18.2,1.5m,1.5,明日も出船します☆,双子の親,30fd2ac7,グレ5匹32cm〜36cm,グレ,5.0,32.0,36.0,フカセ,オキアミ,
2025-04-12,水,晴れ時々雨,17.9度,17.9,1.5m,1.5,明日も出船します☆,,,,,,,,,,
2025-04-11,火,晴れ,17.9度,17.9,1.5m,1.5,明日も出船します☆,双子の親,2fb473e6,グレ10匹30cm〜37cm,グレ,10.0,30.0,37.0,フカセ,オキアミ,
2025-04-10,月,晴れ,18.5度,18.5,1.5m,1.5,明日も出船します☆,アシカ,9da7e7f9,グレ11匹30cm〜34cm,グレ,11.0,30.0,34.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/4%e6%9c%8810%e6%97%a5%e6%9c%88%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-04-10,月,晴れ,18.5度,18.5,1.5m,1.5,明日も出船します☆,沖の長島,e5ed1525,グレ8匹28cm〜35cm,グレ,8.0,28.0,35.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/4%e6%9c%8810%e6%97%a5%e6%9c%88%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-04-09,日,晴れ,17.6度,17.6,1.5m,1.5,明日も出船しますが都合により弁当はご持参下さい。,助八,5f184709,グレ10匹32cm〜38cm,グレ,10.0,32.0,38.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/4%e6%9c%889%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-04-09,日,晴れ,17.6度,17.6,1.5m,1.5,明日も出船しますが都合により弁当はご持参下さい。,双子の親,92e41b95,石鯛1匹50cm,石鯛,1.0,50.0,50.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/4%e6%9c%889%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-04-08,土,晴れ,17.4度,17.4,2m,2.0,明日も出船しますが大会入ってます。,武八,637b6578,石鯛2匹66.6cm  63cm,石鯛,2.0,66.6,66.6,底物,ナガレコ(トコブシ),https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/4%e6%9c%888%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-04-08,土,晴れ,17.4度,17.4,2m,2.0,明日も出船しますが大会入ってます。,サバの壁,5f184709,グレ13匹30cm〜38cm,グレ,13.0,30.0,38.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/4%e6%9c%888%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-04-08,土,晴れ,17.4度,17.4,2m,2.0,明日も出船しますが大会入ってます。,双子の親,75025170,グレ6人28cm〜35cm,グレ,,28.0,35.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/4%e6%9c%888%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-04-08,土,晴れ,17.4度,17.4,2m,2.0,明日も出船しますが大会入ってます。,双子の親,1c776de5,グレ4匹30cm〜32cm,グレ,4.0,30.0,32.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/4%e6%9c%888%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-04-02,日,晴れ,17.8度,17.8,2m〜3m,2.0,明日は波が高くなる予報なので休船します。,武八(8時まで),97ec1e48,石鯛1匹65.1cm,石鯛,1.0,65.1,65.1,底物,ナガレコ(トコブシ),
2025-04-01,土,晴れ,17.8度,17.8,2m,2.0,明日も出船予定ですが沖磯は厳しそうです。,双子の親,41e69dc4,グレ11匹32cm〜39cm,グレ,11.0,32.0,39.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/4%e6%9c%881%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e4%be%bf%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
